method,combo,cluster_rank,strains_in_cluster,total_strains
Connected components t=0.7* (AA),connected_components_t0.7/aa,3683,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3684,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3685,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3686,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3687,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3688,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3689,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3690,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3691,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3692,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3693,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3694,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3695,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3696,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3697,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3698,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3699,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3700,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3701,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3702,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3703,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3704,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3705,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3706,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3707,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3708,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3709,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3710,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3711,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3712,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3713,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3714,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3715,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3716,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3717,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3718,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3719,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3720,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3721,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3722,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3723,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3724,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3725,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3726,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3727,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3728,2,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3729,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3730,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3731,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3732,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3733,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3734,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3735,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3736,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3737,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3738,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3739,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3740,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3741,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3742,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3743,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3744,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3745,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3746,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3747,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3748,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3749,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3750,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3751,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3752,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3753,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3754,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3755,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3756,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3757,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3758,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3759,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3760,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3761,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3762,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3763,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3764,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3765,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3766,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3767,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3768,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3769,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3770,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3771,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3772,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3773,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3774,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3775,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3776,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3777,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3778,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3779,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3780,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3781,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3782,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3783,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3784,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3785,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3786,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3787,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3788,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3789,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3790,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3791,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3792,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3793,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3794,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3795,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3796,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3797,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3798,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3799,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3800,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3801,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3802,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3803,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3804,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3805,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3806,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3807,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3808,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3809,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3810,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3811,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3812,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3813,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3814,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3815,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3816,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3817,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3818,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3819,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3820,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3821,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3822,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3823,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3824,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3825,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3826,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3827,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3828,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3829,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3830,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3831,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3832,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3833,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3834,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3835,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3836,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3837,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3838,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3839,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3840,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3841,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3842,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3843,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3844,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3845,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3846,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3847,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3848,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3849,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3850,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3851,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3852,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3853,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3854,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3855,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3856,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3857,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3858,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3859,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3860,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3861,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3862,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3863,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3864,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3865,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3866,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3867,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3868,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3869,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3870,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3871,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3872,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3873,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3874,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3875,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3876,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3877,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3878,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3879,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3880,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3881,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3882,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3883,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3884,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3885,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3886,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3887,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3888,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3889,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3890,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3891,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3892,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3893,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3894,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3895,1,50
Connected components t=0.7* (AA),connected_components_t0.7/aa,3896,1,50
